0.0860994 	 1.70372e+14 	 1.89183e-09 	 4.33266e-26 	 -1.62473 
0.0870964 	 1.72147e+14 	 1.88222e-09 	 4.25227e-26 	 -1.62882 
0.0881049 	 1.73933e+14 	 1.87258e-09 	 4.17318e-26 	 -1.6329 
0.0891251 	 1.7573e+14 	 1.86292e-09 	 4.09536e-26 	 -1.63697 
0.0901571 	 1.77539e+14 	 1.85324e-09 	 4.01881e-26 	 -1.64102 
0.0912011 	 1.79359e+14 	 1.84353e-09 	 3.9435e-26 	 -1.64506 
0.0922571 	 1.81191e+14 	 1.83381e-09 	 3.86943e-26 	 -1.64908 
0.0933254 	 1.83034e+14 	 1.82407e-09 	 3.79657e-26 	 -1.65309 
0.0944061 	 1.84888e+14 	 1.81432e-09 	 3.72491e-26 	 -1.65708 
0.0954993 	 1.86754e+14 	 1.80454e-09 	 3.65443e-26 	 -1.66106 
0.0966051 	 1.88632e+14 	 1.79475e-09 	 3.58513e-26 	 -1.66501 
0.0977237 	 1.9052e+14 	 1.78494e-09 	 3.51698e-26 	 -1.66895 
0.0988553 	 1.9242e+14 	 1.77512e-09 	 3.44997e-26 	 -1.67287 
0.1 	 1.94332e+14 	 1.76528e-09 	 3.38409e-26 	 -1.67676 
0.101158 	 1.96254e+14 	 1.75543e-09 	 3.31931e-26 	 -1.68063 
0.102329 	 1.98189e+14 	 1.74557e-09 	 3.25563e-26 	 -1.68447 
0.103514 	 2.00134e+14 	 1.7357e-09 	 3.19303e-26 	 -1.68829 
0.104713 	 2.02091e+14 	 1.72581e-09 	 3.1315e-26 	 -1.69209 
0.105925 	 2.04059e+14 	 1.71592e-09 	 3.07102e-26 	 -1.69586 
0.107152 	 2.06039e+14 	 1.70601e-09 	 3.01157e-26 	 -1.69959 
0.108393 	 2.0803e+14 	 1.6961e-09 	 2.95316e-26 	 -1.7033 
0.109648 	 2.10032e+14 	 1.68618e-09 	 2.89575e-26 	 -1.70698 
0.110917 	 2.12046e+14 	 1.67625e-09 	 2.83933e-26 	 -1.71063 
0.112202 	 2.1407e+14 	 1.66632e-09 	 2.7839e-26 	 -1.71425 
0.113501 	 2.16106e+14 	 1.65638e-09 	 2.72944e-26 	 -1.71783 
0.114815 	 2.18154e+14 	 1.64644e-09 	 2.67594e-26 	 -1.72138 
0.116145 	 2.20212e+14 	 1.63649e-09 	 2.62337e-26 	 -1.72489 
0.11749 	 2.22282e+14 	 1.62655e-09 	 2.57174e-26 	 -1.72837 
0.11885 	 2.24363e+14 	 1.6166e-09 	 2.52102e-26 	 -1.73181 
0.120226 	 2.26455e+14 	 1.60665e-09 	 2.47121e-26 	 -1.73522 
0.121619 	 2.28559e+14 	 1.5967e-09 	 2.42228e-26 	 -1.73858 
0.123027 	 2.30673e+14 	 1.58675e-09 	 2.37423e-26 	 -1.74191 
0.124451 	 2.32799e+14 	 1.5768e-09 	 2.32705e-26 	 -1.7452 
0.125893 	 2.34935e+14 	 1.56686e-09 	 2.28072e-26 	 -1.74844 
0.12735 	 2.37083e+14 	 1.55692e-09 	 2.23522e-26 	 -1.75165 
0.128825 	 2.39242e+14 	 1.54698e-09 	 2.19056e-26 	 -1.75481 
0.130317 	 2.41412e+14 	 1.53705e-09 	 2.14671e-26 	 -1.75794 
0.131826 	 2.43592e+14 	 1.52713e-09 	 2.10366e-26 	 -1.76102 
0.133352 	 2.45784e+14 	 1.51721e-09 	 2.0614e-26 	 -1.76405 
0.134896 	 2.47987e+14 	 1.5073e-09 	 2.01992e-26 	 -1.76705 
0.136458 	 2.50201e+14 	 1.4974e-09 	 1.97921e-26 	 -1.77 
0.138038 	 2.52425e+14 	 1.48751e-09 	 1.93925e-26 	 -1.77291 
0.139637 	 2.5466e+14 	 1.47763e-09 	 1.90004e-26 	 -1.77577 
0.141254 	 2.56907e+14 	 1.46777e-09 	 1.86156e-26 	 -1.77859 
0.142889 	 2.59164e+14 	 1.45791e-09 	 1.8238e-26 	 -1.78137 
0.144544 	 2.61431e+14 	 1.44807e-09 	 1.78675e-26 	 -1.7841 
0.146218 	 2.6371e+14 	 1.43824e-09 	 1.7504e-26 	 -1.78679 
0.147911 	 2.65999e+14 	 1.42843e-09 	 1.71473e-26 	 -1.78943 
0.149624 	 2.68299e+14 	 1.41863e-09 	 1.67974e-26 	 -1.79204 
0.151356 	 2.70609e+14 	 1.40885e-09 	 1.64541e-26 	 -1.7946 
0.153109 	 2.7293e+14 	 1.39909e-09 	 1.61174e-26 	 -1.79712 
0.154882 	 2.75262e+14 	 1.38935e-09 	 1.57872e-26 	 -1.79959 
0.156675 	 2.77604e+14 	 1.37963e-09 	 1.54632e-26 	 -1.80203 
0.158489 	 2.79957e+14 	 1.36992e-09 	 1.51455e-26 	 -1.80443 
0.160325 	 2.8232e+14 	 1.36024e-09 	 1.48339e-26 	 -1.80679 
0.162181 	 2.84694e+14 	 1.35058e-09 	 1.45283e-26 	 -1.80911 
0.164059 	 2.87078e+14 	 1.34094e-09 	 1.42287e-26 	 -1.81139 
0.165959 	 2.89472e+14 	 1.33132e-09 	 1.39348e-26 	 -1.81364 
0.16788 	 2.91876e+14 	 1.32173e-09 	 1.36467e-26 	 -1.81585 
0.169824 	 2.94291e+14 	 1.31216e-09 	 1.33642e-26 	 -1.81804 
