0.105925 	 4.46863e+15 	 8.08702e-09 	 3.10443e-26 	 -1.71074 	 3.0647e-26 
0.107152 	 4.51193e+15 	 8.03971e-09 	 3.04382e-26 	 -1.71467 	 3.0032e-26 
0.108393 	 4.55548e+15 	 7.99235e-09 	 2.98426e-26 	 -1.71858 	 2.94276e-26 
0.109648 	 4.59927e+15 	 7.94496e-09 	 2.92573e-26 	 -1.72245 	 2.88336e-26 
0.110917 	 4.64331e+15 	 7.89753e-09 	 2.86823e-26 	 -1.7263 	 2.82499e-26 
0.112202 	 4.68758e+15 	 7.85007e-09 	 2.81173e-26 	 -1.73011 	 2.76764e-26 
0.113501 	 4.7321e+15 	 7.80258e-09 	 2.75622e-26 	 -1.73389 	 2.71129e-26 
0.114815 	 4.77687e+15 	 7.75507e-09 	 2.70169e-26 	 -1.73764 	 2.65592e-26 
0.116145 	 4.82187e+15 	 7.70754e-09 	 2.64813e-26 	 -1.74135 	 2.60153e-26 
0.11749 	 4.86712e+15 	 7.65999e-09 	 2.59552e-26 	 -1.74502 	 2.5481e-26 
0.11885 	 4.9126e+15 	 7.61244e-09 	 2.54385e-26 	 -1.74866 	 2.49562e-26 
0.120226 	 4.95833e+15 	 7.56488e-09 	 2.4931e-26 	 -1.75226 	 2.44406e-26 
0.121619 	 5.00429e+15 	 7.51731e-09 	 2.44326e-26 	 -1.75583 	 2.39343e-26 
0.123027 	 5.0505e+15 	 7.46975e-09 	 2.39433e-26 	 -1.75935 	 2.34371e-26 
0.124451 	 5.09694e+15 	 7.4222e-09 	 2.34628e-26 	 -1.76284 	 2.29488e-26 
0.125893 	 5.14362e+15 	 7.37466e-09 	 2.2991e-26 	 -1.76628 	 2.24692e-26 
0.12735 	 5.19054e+15 	 7.32714e-09 	 2.25278e-26 	 -1.76968 	 2.19984e-26 
0.128825 	 5.23769e+15 	 7.27963e-09 	 2.20731e-26 	 -1.77304 	 2.15361e-26 
0.130317 	 5.28508e+15 	 7.23215e-09 	 2.16267e-26 	 -1.77636 	 2.10823e-26 
0.131826 	 5.33271e+15 	 7.1847e-09 	 2.11886e-26 	 -1.77964 	 2.06367e-26 
0.133352 	 5.38057e+15 	 7.13728e-09 	 2.07585e-26 	 -1.78287 	 2.01994e-26 
0.134896 	 5.42866e+15 	 7.0899e-09 	 2.03365e-26 	 -1.78606 	 1.977e-26 
0.136458 	 5.47699e+15 	 7.04256e-09 	 1.99222e-26 	 -1.7892 	 1.93487e-26 
0.138038 	 5.52555e+15 	 6.99526e-09 	 1.95158e-26 	 -1.7923 	 1.89351e-26 
0.139637 	 5.57434e+15 	 6.94802e-09 	 1.91169e-26 	 -1.79535 	 1.85293e-26 
0.141254 	 5.62336e+15 	 6.90083e-09 	 1.87256e-26 	 -1.79836 	 1.8131e-26 
0.142889 	 5.67261e+15 	 6.8537e-09 	 1.83416e-26 	 -1.80133 	 1.77402e-26 
0.144544 	 5.72209e+15 	 6.80663e-09 	 1.79649e-26 	 -1.80425 	 1.73568e-26 
0.146218 	 5.7718e+15 	 6.75964e-09 	 1.75953e-26 	 -1.80712 	 1.69806e-26 
0.147911 	 5.82174e+15 	 6.71271e-09 	 1.72328e-26 	 -1.80995 	 1.66115e-26 
0.149624 	 5.8719e+15 	 6.66585e-09 	 1.68772e-26 	 -1.81273 	 1.62495e-26 
0.151356 	 5.92229e+15 	 6.61908e-09 	 1.65284e-26 	 -1.81547 	 1.58944e-26 
0.153109 	 5.9729e+15 	 6.57239e-09 	 1.61864e-26 	 -1.81817 	 1.55461e-26 
0.154882 	 6.02374e+15 	 6.52579e-09 	 1.58509e-26 	 -1.82082 	 1.52045e-26 
0.156675 	 6.0748e+15 	 6.47928e-09 	 1.55219e-26 	 -1.82343 	 1.48695e-26 
0.158489 	 6.12608e+15 	 6.43287e-09 	 1.51993e-26 	 -1.82599 	 1.45409e-26 
0.160325 	 6.17758e+15 	 6.38656e-09 	 1.48829e-26 	 -1.82852 	 1.42188e-26 
0.162181 	 6.2293e+15 	 6.34035e-09 	 1.45727e-26 	 -1.831 	 1.39029e-26 
0.164059 	 6.28125e+15 	 6.29424e-09 	 1.42686e-26 	 -1.83345 	 1.35933e-26 
0.165959 	 6.33341e+15 	 6.24825e-09 	 1.39704e-26 	 -1.83585 	 1.32897e-26 
0.16788 	 6.38579e+15 	 6.20238e-09 	 1.36781e-26 	 -1.83822 	 1.29921e-26 
0.169824 	 6.43838e+15 	 6.15662e-09 	 1.33916e-26 	 -1.84055 	 1.27004e-26 
0.171791 	 6.4912e+15 	 6.11099e-09 	 1.31107e-26 	 -1.84285 	 1.24145e-26 
0.17378 	 6.54422e+15 	 6.06548e-09 	 1.28353e-26 	 -1.84511 	 1.21343e-26 
0.175792 	 6.59746e+15 	 6.0201e-09 	 1.25654e-26 	 -1.84735 	 1.18597e-26 
0.177828 	 6.65091e+15 	 5.97486e-09 	 1.23009e-26 	 -1.84955 	 1.15906e-26 
0.179887 	 6.70458e+15 	 5.92975e-09 	 1.20417e-26 	 -1.85173 	 1.13269e-26 
0.18197 	 6.75845e+15 	 5.88478e-09 	 1.17876e-26 	 -1.85388 	 1.10686e-26 
0.184077 	 6.81254e+15 	 5.83995e-09 	 1.15386e-26 	 -1.856 	 1.08154e-26 
0.186209 	 6.86683e+15 	 5.79527e-09 	 1.12946e-26 	 -1.85811 	 1.05675e-26 
0.188365 	 6.92133e+15 	 5.75074e-09 	 1.10554e-26 	 -1.86019 	 1.03246e-26 
